Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-102.685506,47.762338,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.982686,48.2237,65,84,26290.8734785,41714.9118024,11969.5589014,13125.7468069,38341.1458016,17834.861096,30662.9331784,13036.0335638,11325.4574321,16155.1049974,4043.57857843,11309.8521269,924.156260343,660.677215073,3190.24649898,14170.5795699,28207.0379115,3713.00095886,2278.04545005,22481.864718,24318.5526244,41411.1983542,9451.91787391,10537.7100743,35857.7814407,20080.4773789,35621.7697629,12513.0070747,12244.0824106,19558.6731921,5040.79086691,16187.2895582,739.820047078,525.990650229,2656.55356691,19060.5882918,38549.3977422,4678.88785982,2834.6107558,30169.7039841,23509.4884523,39524.0741862,9114.7726719,10151.1570896,35219.9333448,19925.1016477,37218.7864354,12504.6347605,11131.2546705,18524.7141526,4658.20594039,14781.9666372,719.333949093,483.495832445,2584.21192676,21147.2871392,40426.690785,5020.68810163,3300.19870492,35743.3644229
-102.842157,47.846953,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.700213,47.7615,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.668331,47.873837,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.859054,47.919184,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.610403,47.825523,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.859643,47.837511,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.924523,47.759172,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-103.281249,48.096946,64,84,25784.3446685,40981.4012513,11506.9150583,12475.7942051,38155.3322507,17443.9251664,29946.8421442,12115.6591592,10779.9335951,16748.5955152,4037.59835075,11251.7381424,783.96330668,610.111018407,3410.05991768,13639.4626402,27001.1318405,3433.46470141,2424.89084901,21697.4774409,23940.685196,40962.7977699,8968.67493134,10050.2873945,35762.1055176,19632.5771075,35131.2947509,11164.9183989,11624.3223029,20144.678177,4942.77577941,15714.5895803,611.562270236,465.114484361,2923.95321052,17897.6265223,36092.6224677,4363.74311201,2950.19168886,28174.6229505,23137.0569555,39115.9501525,8635.50164439,9679.18118254,35085.7597703,19622.7374009,37443.6998936,11210.851759,10322.5174033,19154.0668552,4564.55588077,14363.3797643,600.027167773,424.540519624,2802.90055616,19668.8538545,37703.5987339,4716.10785542,3468.95189655,32702.482247
-102.858504,47.932528,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.617878,47.415888,65,82,26925.4510276,41220.357483,13708.1898964,13625.9259358,39132.3335322,16178.6420963,23664.558771,13419.4508945,10598.8990917,16892.5131554,3932.40930855,10074.6157313,978.024438891,579.247103097,4021.64879992,13335.3561896,26127.6258333,4335.70981135,2411.09514254,20465.8001455,24131.9190467,39401.1339509,10375.568534,10699.2903452,36032.0958754,18328.0087519,27916.0251563,13462.9840083,11479.1318743,20140.9609578,4542.53443635,13264.6698025,806.469229605,465.33968508,3553.85890818,16335.1769263,32190.0421881,4954.0701974,2836.94125581,25355.9604125,23381.7632498,37588.3750486,9918.28407031,10263.7707991,35723.7720077,18349.0076518,29979.221421,13376.3766855,10769.6379597,18989.6407208,4221.23309677,12207.7311167,786.931711674,435.615452156,3374.55968649,17689.3785472,33151.1144593,5185.18630848,3243.84000614,29132.2161623
-102.991678,47.759283,64,83,27081.1246407,44059.4515115,12338.9964523,13143.0706992,38769.2228693,16571.4447945,25899.7226519,12688.2630435,10221.9024624,17322.3186362,4122.456056,11102.0789882,798.793701089,495.999066406,4007.52983706,13973.6440939,28633.2305715,4025.29148158,2590.49463801,20643.8168764,24417.1890389,42004.3416918,9542.41900101,10234.1186793,35868.788492,18461.1438348,29589.9731297,12507.7910201,10921.9729689,20503.2739209,4647.5696892,13922.6505493,653.594519779,401.724161965,3539.84948778,17080.6863123,34820.1023687,4761.60953577,3068.90070528,25669.6175169,23505.8382609,39820.1685646,9176.74464489,9796.95266284,35197.8097936,18073.692264,30295.8031321,12456.8230216,9954.02971327,19309.6901948,4314.65325138,12809.3903687,641.749336822,363.946621954,3367.49542478,18311.7823421,35420.2926177,5018.17652866,3467.35395524,29283.490908
-102.82113,48.020986,65,84,26290.8734785,41714.9118024,11969.5589014,13125.7468069,38341.1458016,17834.861096,30662.9331784,13036.0335638,11325.4574321,16155.1049974,4043.57857843,11309.8521269,924.156260343,660.677215073,3190.24649898,14170.5795699,28207.0379115,3713.00095886,2278.04545005,22481.864718,24318.5526244,41411.1983542,9451.91787391,10537.7100743,35857.7814407,20080.4773789,35621.7697629,12513.0070747,12244.0824106,19558.6731921,5040.79086691,16187.2895582,739.820047078,525.990650229,2656.55356691,19060.5882918,38549.3977422,4678.88785982,2834.6107558,30169.7039841,23509.4884523,39524.0741862,9114.7726719,10151.1570896,35219.9333448,19925.1016477,37218.7864354,12504.6347605,11131.2546705,18524.7141526,4658.20594039,14781.9666372,719.333949093,483.495832445,2584.21192676,21147.2871392,40426.690785,5020.68810163,3300.19870492,35743.3644229
-102.727056,48.198859,65,84,26290.8734785,41714.9118024,11969.5589014,13125.7468069,38341.1458016,17834.861096,30662.9331784,13036.0335638,11325.4574321,16155.1049974,4043.57857843,11309.8521269,924.156260343,660.677215073,3190.24649898,14170.5795699,28207.0379115,3713.00095886,2278.04545005,22481.864718,24318.5526244,41411.1983542,9451.91787391,10537.7100743,35857.7814407,20080.4773789,35621.7697629,12513.0070747,12244.0824106,19558.6731921,5040.79086691,16187.2895582,739.820047078,525.990650229,2656.55356691,19060.5882918,38549.3977422,4678.88785982,2834.6107558,30169.7039841,23509.4884523,39524.0741862,9114.7726719,10151.1570896,35219.9333448,19925.1016477,37218.7864354,12504.6347605,11131.2546705,18524.7141526,4658.20594039,14781.9666372,719.333949093,483.495832445,2584.21192676,21147.2871392,40426.690785,5020.68810163,3300.19870492,35743.3644229
-102.684632,47.789006,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.755938,48.052203,65,84,26290.8734785,41714.9118024,11969.5589014,13125.7468069,38341.1458016,17834.861096,30662.9331784,13036.0335638,11325.4574321,16155.1049974,4043.57857843,11309.8521269,924.156260343,660.677215073,3190.24649898,14170.5795699,28207.0379115,3713.00095886,2278.04545005,22481.864718,24318.5526244,41411.1983542,9451.91787391,10537.7100743,35857.7814407,20080.4773789,35621.7697629,12513.0070747,12244.0824106,19558.6731921,5040.79086691,16187.2895582,739.820047078,525.990650229,2656.55356691,19060.5882918,38549.3977422,4678.88785982,2834.6107558,30169.7039841,23509.4884523,39524.0741862,9114.7726719,10151.1570896,35219.9333448,19925.1016477,37218.7864354,12504.6347605,11131.2546705,18524.7141526,4658.20594039,14781.9666372,719.333949093,483.495832445,2584.21192676,21147.2871392,40426.690785,5020.68810163,3300.19870492,35743.3644229
-102.756924,47.731018,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-103.616478,48.371615,63,85,24523.6201646,40352.4861898,10851.0188081,10137.236359,36732.3024445,17917.6886151,31976.96396,12054.2504023,9953.37731427,17456.6391993,4307.88417657,12275.4274036,788.232523934,597.447008142,3464.64706585,13170.8360472,26256.8836409,2992.51286765,2234.72972823,21198.3870644,23167.5628585,40865.4526378,8525.2795175,8364.36443941,34890.9258467,20104.1806818,37162.0741965,10982.7339918,10700.0809604,21030.593136,5232.47840216,16881.9272289,614.62568653,436.180019975,2946.21238733,17852.8515818,36235.7239387,3910.18052868,2850.77007976,28401.5761165,22372.3004754,39045.5336075,8219.71742035,8058.96544687,34126.984487,20035.9162938,39479.064114,11073.3726823,9142.10805697,20055.668893,4804.67522736,15317.5953088,605.017881601,383.143890773,2841.9421209,19654.0382672,37951.9706019,4250.41778882,3399.05461825,32897.8925243
-102.906007,47.846827,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.661459,47.787992,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.403708,47.533197,66,82,28368.616546,44187.7960383,13840.0017922,13927.1453102,41497.642764,16985.2038723,26259.2181781,13910.932212,10871.1881152,16742.2130548,4288.49550588,11221.6451256,1116.348958,749.094441996,3981.28229849,14452.1191088,29301.2728216,4067.99874639,2303.79454939,22134.9025566,25601.7708898,42759.648821,10528.9327896,11148.0592849,37950.6659986,19134.9724672,30977.7408113,13166.3314886,11936.0226463,20069.7169433,4997.92678917,15046.8684473,881.457881749,576.123836382,3412.95555325,18124.0124536,37010.4885042,4916.17403939,2718.37192057,27843.9576027,24725.6161497,40606.1798155,10055.7981432,10728.1548294,37479.0880853,19310.6866145,33622.9700517,13156.504827,11077.3075781,19072.072052,4627.49818403,13780.7781074,855.096813429,534.711458081,3261.11053538,19687.9177793,38047.0588166,5220.07166612,3178.11808997,32240.4998256
-103.118728,48.021868,64,84,25784.3446685,40981.4012513,11506.9150583,12475.7942051,38155.3322507,17443.9251664,29946.8421442,12115.6591592,10779.9335951,16748.5955152,4037.59835075,11251.7381424,783.96330668,610.111018407,3410.05991768,13639.4626402,27001.1318405,3433.46470141,2424.89084901,21697.4774409,23940.685196,40962.7977699,8968.67493134,10050.2873945,35762.1055176,19632.5771075,35131.2947509,11164.9183989,11624.3223029,20144.678177,4942.77577941,15714.5895803,611.562270236,465.114484361,2923.95321052,17897.6265223,36092.6224677,4363.74311201,2950.19168886,28174.6229505,23137.0569555,39115.9501525,8635.50164439,9679.18118254,35085.7597703,19622.7374009,37443.6998936,11210.851759,10322.5174033,19154.0668552,4564.55588077,14363.3797643,600.027167773,424.540519624,2802.90055616,19668.8538545,37703.5987339,4716.10785542,3468.95189655,32702.482247
-103.143089,48.083195,64,84,25784.3446685,40981.4012513,11506.9150583,12475.7942051,38155.3322507,17443.9251664,29946.8421442,12115.6591592,10779.9335951,16748.5955152,4037.59835075,11251.7381424,783.96330668,610.111018407,3410.05991768,13639.4626402,27001.1318405,3433.46470141,2424.89084901,21697.4774409,23940.685196,40962.7977699,8968.67493134,10050.2873945,35762.1055176,19632.5771075,35131.2947509,11164.9183989,11624.3223029,20144.678177,4942.77577941,15714.5895803,611.562270236,465.114484361,2923.95321052,17897.6265223,36092.6224677,4363.74311201,2950.19168886,28174.6229505,23137.0569555,39115.9501525,8635.50164439,9679.18118254,35085.7597703,19622.7374009,37443.6998936,11210.851759,10322.5174033,19154.0668552,4564.55588077,14363.3797643,600.027167773,424.540519624,2802.90055616,19668.8538545,37703.5987339,4716.10785542,3468.95189655,32702.482247
-102.542493,47.822808,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-103.564287,48.196836,63,84,31225.9109864,47525.1323942,16278.444812,17078.8578584,43990.4201052,17047.3427969,28227.2565444,12062.1801346,10150.9659695,17561.0922481,4067.04238502,11043.1530806,788.442918388,562.637539856,3779.96303105,15140.6054431,30077.3944873,4238.38145817,3465.80185232,22780.1321603,27388.8731153,45108.3440379,11956.4213699,12853.3374338,39620.6505869,19199.5619319,33352.9738061,11279.2281343,10830.3753849,20865.1722581,4877.3574784,15090.2072123,627.405467,409.318597254,3322.53133298,18194.5377786,36676.3087544,4779.01997049,3767.90911238,27548.7224198,26042.9463843,42432.8019357,11303.8604863,12192.7064345,38213.9371025,19318.6627464,36046.9080481,11316.891608,9618.50855736,19936.7434268,4499.47482662,13779.5157862,619.031482181,350.373675153,3173.69252502,19150.3388035,36949.9526099,4981.28467325,4295.53536726,30320.1666437
-102.699914,47.535241,65,82,26925.4510276,41220.357483,13708.1898964,13625.9259358,39132.3335322,16178.6420963,23664.558771,13419.4508945,10598.8990917,16892.5131554,3932.40930855,10074.6157313,978.024438891,579.247103097,4021.64879992,13335.3561896,26127.6258333,4335.70981135,2411.09514254,20465.8001455,24131.9190467,39401.1339509,10375.568534,10699.2903452,36032.0958754,18328.0087519,27916.0251563,13462.9840083,11479.1318743,20140.9609578,4542.53443635,13264.6698025,806.469229605,465.33968508,3553.85890818,16335.1769263,32190.0421881,4954.0701974,2836.94125581,25355.9604125,23381.7632498,37588.3750486,9918.28407031,10263.7707991,35723.7720077,18349.0076518,29979.221421,13376.3766855,10769.6379597,18989.6407208,4221.23309677,12207.7311167,786.931711674,435.615452156,3374.55968649,17689.3785472,33151.1144593,5185.18630848,3243.84000614,29132.2161623
-103.325721,48.169109,64,84,25784.3446685,40981.4012513,11506.9150583,12475.7942051,38155.3322507,17443.9251664,29946.8421442,12115.6591592,10779.9335951,16748.5955152,4037.59835075,11251.7381424,783.96330668,610.111018407,3410.05991768,13639.4626402,27001.1318405,3433.46470141,2424.89084901,21697.4774409,23940.685196,40962.7977699,8968.67493134,10050.2873945,35762.1055176,19632.5771075,35131.2947509,11164.9183989,11624.3223029,20144.678177,4942.77577941,15714.5895803,611.562270236,465.114484361,2923.95321052,17897.6265223,36092.6224677,4363.74311201,2950.19168886,28174.6229505,23137.0569555,39115.9501525,8635.50164439,9679.18118254,35085.7597703,19622.7374009,37443.6998936,11210.851759,10322.5174033,19154.0668552,4564.55588077,14363.3797643,600.027167773,424.540519624,2802.90055616,19668.8538545,37703.5987339,4716.10785542,3468.95189655,32702.482247
-103.309707,48.169688,64,84,25784.3446685,40981.4012513,11506.9150583,12475.7942051,38155.3322507,17443.9251664,29946.8421442,12115.6591592,10779.9335951,16748.5955152,4037.59835075,11251.7381424,783.96330668,610.111018407,3410.05991768,13639.4626402,27001.1318405,3433.46470141,2424.89084901,21697.4774409,23940.685196,40962.7977699,8968.67493134,10050.2873945,35762.1055176,19632.5771075,35131.2947509,11164.9183989,11624.3223029,20144.678177,4942.77577941,15714.5895803,611.562270236,465.114484361,2923.95321052,17897.6265223,36092.6224677,4363.74311201,2950.19168886,28174.6229505,23137.0569555,39115.9501525,8635.50164439,9679.18118254,35085.7597703,19622.7374009,37443.6998936,11210.851759,10322.5174033,19154.0668552,4564.55588077,14363.3797643,600.027167773,424.540519624,2802.90055616,19668.8538545,37703.5987339,4716.10785542,3468.95189655,32702.482247
